Textbox3,ExecutionTime
8/21/2023 5:00:04 AM,8/24/2023 5:38:47 PM

MandantenName,FilialKennung,GeraeteName,GeraeteBaujahr,GeraeteSeriennummer,GeraeteIPAdresse,GeraeteFirmware,GeraeteLastConnectionDatum,Textbox15
KRA,1579,1579_KRA_Krakow_4_E3L_WTouch,2021,10443026,197.76.234.201:8323/https://wiesheu-bottom.local,"21.7.30-1076 , 21.3.1",8/24/2023 11:14:58 AM,Verbindung ok
GDA,1403,1403_GDA_WLadysLawowo_5_E3S_WTouch,2021,10441020,197.72.98.202:8323/https://wiesheu-top.local,"21.6.0-1062 , 19.2.17",8/24/2023 8:57:47 AM,Verbindung ok
SZC,2081,2081_SZC_SLawno_2_E3L_WTouch,2022,10476327,197.88.50.200:8323/https://wiesheu-bottom.local,"21.6.0-1062 , 21.3.1",8/24/2023 11:14:58 AM,Verbindung ok
SZC,1537,1537_SZC_Szczecin_1_E64S_IS600e,2019,10320681,197.75.194.200,"19.01.3856 , 19.1.3856",8/24/2023 12:07:43 PM,Verbindung ok
SZC,1581,1581_SZC_Gryfino_1_E64S_IS600e,2019,10395447,197.76.250.200,"19.01.3856 , 19.1.3856",8/24/2023 12:07:43 PM,Verbindung ok
LOD,1802,1802_LOD_Sienkiewicza 42_1_E64S_IS600e,2020,10417105,197.85.250.200,"19.01.3856 , 19.1.3856",8/24/2023 12:09:13 PM,Verbindung ok
GDA,1190,1190_GDA_Gdansk_2_E64L_IS600e,2017,10339668,197.68.2.201,"18.04.3839 , 18.4.3839",8/24/2023 12:48:50 PM,Verbindung ok
KRA,1665,1665_KRA_Tarnow_1_E3S_WTouch,2021,10438907,197.79.26.200:8323/https://wiesheu-top.local,"20.4.0-653 , 19.2.17",8/24/2023 8:57:47 AM,Verbindung ok
WAR,1418,1418_WAR_Lubartow_3_E64S_IS600e,2017,10361774,197.72.178.202,"19.01.3856 , 19.1.3856",8/24/2023 12:09:13 PM,Verbindung ok
KRA,1597,1597_KRA_Sanok_3_E64S_IS600e,2017,10347811,197.77.106.202,"19.01.3856 , 19.1.3856",8/24/2023 12:09:13 PM,Verbindung ok
GDA,1807,1807_GDA_Olsztyn_2_E64L_IS600e,2020,10424368,197.86.242.201,"19.01.3856 , 19.1.3856",8/24/2023 12:48:50 PM,Verbindung ok
KAT,1872,1872_KAT_Olkusz_3_E64S_IS600e,2017,10363592,197.83.178.202,"18.04.3839 , 18.4.3839",8/24/2023 12:09:13 PM,Verbindung ok
KAT,1310,1310_KAT_Oswiecim_1_E3S_WTouch,2021,10442240,197.70.98.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:57:47 AM,Verbindung ok
LOD,2069,2069_LOD_Lodz_4_E3L_WTouch,2020,10435219,197.88.122.201:8323/https://wiesheu-bottom.local,"20.4.0-653 , 19.2.17",8/24/2023 11:14:58 AM,Verbindung ok
KRA,1605,1605_KRA_Zakopane_5_E64S_IS600e,2019,10406081,197.77.162.204,"19.01.3856 , 19.1.3856",8/24/2023 12:09:13 PM,Verbindung ok
SZC,1292,1292_SZC_Stargard _2_E3L_WTouch,2021,10441667,197.69.234.200:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 11:14:58 AM,Verbindung ok
WAR,1971,1971_WAR_Lomianki_2_E64L_IS600e,2020,10417096,197.86.178.201,"19.01.3856 , 19.1.3856",8/24/2023 12:48:50 PM,Keine Verbindung
GDA,1480,1480_GDA_Gdynia_4_E3L_WTouch,2021,10443058,197.74.66.201:8323/https://wiesheu-bottom.local,"20.4.0-653 , 20.0.1",8/24/2023 11:14:58 AM,Verbindung ok
POZ,1708,1708_POZ_Poznan_1_E3S_WTouch,2021,104444046,197.80.58.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",,Keine Verbindung
WRO,1826,1826_WRO_WrocLaw_1_E64S_IS600e,2016,10342552,197.82.170.200,"19.01.3856 , 19.1.3856",8/24/2023 12:09:13 PM,Keine Verbindung
BYD,1882,1882_BYD_Bydgoszcz_1_E64S_IS600e,2018,10367710,197.83.202.200,"19.01.3856 , 19.1.3856",8/24/2023 12:09:14 PM,Verbindung ok
WAR,1304,1304_WAR_BiaLystok_2_E3L_WTouch,2021,10441569,197.70.50.200:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 11:14:58 AM,Verbindung ok
POZ,1510,1510_POZ_Tarnowo Podgorne_3_E64S_IS600e,2018,10373630,197.75.18.202,"18.04.3839 , 18.4.3839",8/24/2023 12:09:15 PM,Verbindung ok
WAR,1748,1748_WAR_Warszawa_1_E3S_WTouch,2021,10440661,197.81.50.200:8323/https://wiesheu-top.local,"21.2.0-811 , 21.1.0",8/24/2023 8:57:47 AM,Verbindung ok
POZ,1021,1021_POZ_Poznan_2_E3L_WTouch,2021,10444043,197.64.90.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:17:45 AM,Verbindung ok
POZ,2055,2055_POZ_Lubon_3_E3L_WTouch,2023,10485932,197.90.194.201:8323/https://wiesheu-top.local,"21.7.30-1076 , 21.3.1",8/24/2023 8:57:47 AM,Verbindung ok
LUB,1373,1373_LUB_Lublin_3_E64S_IS600e,2019,10396473,197.71.178.202,"18.04.3839 , 18.4.3839",8/24/2023 12:09:16 PM,Verbindung ok
SZC,1222,1222_SZC_Szczecin_3_E3S_WTouch,2021,10441505,197.68.146.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.1.0",8/24/2023 8:57:47 AM,Verbindung ok
SZC,1656,1656_SZC_Szczecin_1_E64S_IS600e,2018,10392064,197.84.218.200,"18.04.3839 , 18.4.3839",8/24/2023 12:09:17 PM,Verbindung ok
WRO,1308,1308_WRO_DzierZoniow_3_E64S_IS600e,2017,10347234,197.70.82.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
GDA,1263,1263_GDA_Morag_4_E3L_WTouch,2021,10443340,197.69.90.201:8323/https://wiesheu-bottom.local,"20.4.0-653 , 19.2.17",8/24/2023 11:17:45 AM,Verbindung ok
SZC,2095,2095_SZC_Stargard_2_E3L_WTouch,2022,10473920,197.90.114.200:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 11:17:45 AM,Verbindung ok
LOD,1954,1954_LOD_Lodz_4_E64L_IS600e,2020,10423925,197.87.130.203,"19.01.3856 , 19.1.3856",8/24/2023 12:48:50 PM,Verbindung ok
GDA,1670,1670_GDA_Sopot_3_E64S_IS600e,2017,10346207,197.79.66.202,"18.04.3839 , 18.4.3839",8/24/2023 12:12:17 PM,Verbindung ok
WRO,1650,1650_WRO_WrocLaw_3_E64S_IS600e,2019,10371756,197.78.186.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
KAT,1973,1973_KAT_Gliwice_2_E3L_WTouch,2023,10487506,197.91.26.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:17:45 AM,Verbindung ok
POZ,1893,1893_POZ_Poznan_3_E64S_IS600e,2016,10342476,197.83.74.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
GDA,1757,1757_GDA_Gdansk_3_E3S_WTouch,2021,10443009,197.81.114.201:8323/https://wiesheu-top.local,"22.8.0-1572 , 22.3.1",8/24/2023 8:57:48 AM,Verbindung ok
SZC,1454,1454_SZC_KoLobrzeg_6_E3L_WTouch,2021,10441016,197.73.162.202:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 19.2.17",8/24/2023 11:17:45 AM,Verbindung ok
WRO,1942,1942_WRO_WrocLaw_4_E64L_IS600e,2020,10429969,197.87.202.203,"19.01.3856 , 19.1.3856",,Keine Verbindung
SZC,1378,1378_SZC_Koszalin_4_E3L_WTouch,2021,10441614,197.71.210.201:8323/https://wiesheu-bottom.local,"21.2.0-811 , 19.2.17",8/24/2023 11:17:45 AM,Verbindung ok
BYD,1739,1739_BYD_PiLa_2_E3L_WTouch,2021,10441665,197.80.250.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:17:45 AM,Keine Verbindung
KAT,2136,2136_KAT_Katowice_3_E3S_Wtouch,2023,10494458,197.91.210.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 8:57:48 AM,Verbindung ok
GDA,1496,1496_GDA_Gdynia_1_E64S_IS600e,2016,10317912,197.74.178.200,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
KRA,1084,1084_KRA_Rzeszow_1_E64S_IS600e,2019,10396060,197.65.202.200,"18.04.3839 , 18.4.3839",8/24/2023 12:12:17 PM,Verbindung ok
POZ,1791,1791_POZ_Poznan_4_E64L_IS600e,2018,10370112,197.83.106.203,"18.04.3839 , 18.4.3839",8/24/2023 12:48:50 PM,Verbindung ok
POZ,2126,2126_POZ_Poznan_4_E3L_WTouch,2022,10484035,197.90.82.201:8323/https://wiesheu-bottom.local,"23.2.0-1652 , 22.3.1",8/24/2023 11:17:45 AM,Verbindung ok
SZC,1155,1155_SZC_Nowogard_1_E64S_IS600e,2017,10347426,197.67.58.200,"22.01.3879 , 22.1.3879",8/24/2023 12:12:17 PM,Verbindung ok
KRA,1653,1653_KRA_Krakow _4_E3L_WTouch,2021,10458253,197.78.210.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.1.0",8/24/2023 11:17:45 AM,Verbindung ok
KAT,2226,2226_KAT_Gogolin_1_E3S_WTouch,2023,10496754,197.91.202.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:01:03 AM,Verbindung ok
KAT,1938,1938_KAT_Opole_1_E64S_IS600e,2017,10363758,197.83.226.200,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
GDA,1481,1481_GDA_Koscierzyna_3_E64S_IS600e,2017,10349952,197.74.74.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
SZC,1554,1554_SZC_Szczecinek_1_E64S_IS600e,2016,10341333,197.76.58.200,"19.01.3856 , 19.1.3856",8/24/2023 12:12:17 PM,Verbindung ok
LUB,1737,1737_LUB_Leczna_3_E3S_WTouch,2021,10441502,197.80.242.200:8323/https://wiesheu-top.local,"20.4.0-653 , 19.2.17",8/24/2023 9:01:03 AM,Verbindung ok
WAR,1294,1294_WAR_Deblin_1_E3S_WTouch,2021,10441540,197.69.250.200:8323/https://wiesheu-top.local,"22.8.0-1572 , 22.3.1",8/24/2023 9:01:03 AM,Verbindung ok
WRO,1883,1883_WRO_Bielany WrocLawskie_2_E64L_IS600e,2018,10368053,197.83.210.201,"19.01.3856 , 19.1.3856",8/24/2023 12:49:52 PM,Verbindung ok
KAT,1669,1669_KAT_Knurow_4_E3L_WTouch,2021,10443651,197.79.58.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:17:45 AM,Verbindung ok
GDA,1430,1430_GDA_SLupsk_3_E64S_IS600e,2018,10347493,197.73.10.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Verbindung ok
WAR,2042,2042_WAR_JozefosLaw_3_E64S_IS600e,2020,10429909,197.87.178.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Verbindung ok
KAT,1624,1624_KAT_Chorzow_4_E64L_IS600e,2017,10348545,197.78.18.203,"19.01.3856 , 19.1.3856",8/24/2023 12:49:53 PM,Verbindung ok
POZ,1893,1893_POZ_Poznan_1_E64S_IS600e,2016,10342516,197.83.74.200,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Verbindung ok
BYD,2101,2101_BYD_Koronowo_3_E3S_WTouch,2022,10477152,197.90.242.201:8323/https://wiesheu-top.local,"22.8.0-1572 , 22.3.1",8/24/2023 9:01:03 AM,Verbindung ok
KAT,1411,1411_KAT_Czechowice-Dziedzice_1_E3S_WTouch,2021,10442261,197.72.138.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:01:03 AM,Verbindung ok
GDA,1741,1741_GDA_Elblag_4_E64L_IS600e,2017,10351656,197.81.10.203,"18.04.3839 , 18.4.3839",8/24/2023 12:49:54 PM,Verbindung ok
KAT,1411,1411_KAT_Czechowice-Dziedzice_4_E3L_WTouch,2021,10442485,197.72.138.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:20:47 AM,Verbindung ok
SZC,1274,1274_SZC_swinoujscie_5_E3S_WTouch,2021,10440663,197.69.170.202:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:01:03 AM,Verbindung ok
GDA,1514,1514_GDA_SLupsk_3_E64S_IS600e,2017,10349943,197.75.34.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Keine Verbindung
LOD,2135,2135_LOD_Rawa Mazowiecka_3_E3S_WTouch,2022,10478197,197.90.122.201:8323/https://wiesheu-top.local,"21.6.0-1062 , 21.3.1",8/24/2023 9:01:03 AM,Verbindung ok
GDA,1263,1263_GDA_Morag_2_E3L_WTouch,2021,10442783,197.69.90.200:8323/https://wiesheu-bottom.local,"20.4.0-653 , 19.2.17",8/24/2023 11:20:47 AM,Verbindung ok
BYD,1894,1894_BYD_Bydgoszcz _4_E3L_WTouch,2021,10442639,197.83.82.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:20:47 AM,Verbindung ok
KAT,1395,1395_KAT_Cieszyn_4_E3L_WTouch,2021,10443056,197.72.50.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.1.0",8/24/2023 11:20:47 AM,Verbindung ok
LOD,1830,1830_LOD_Lodz_4_E64L_IS600e,2018,10380421,197.84.42.203,"19.01.3856 , 19.1.3856",8/24/2023 12:49:55 PM,Verbindung ok
KAT,2010,2010_KAT_Czestochowa_4_E64L_IS600e,2020,10430450,197.87.146.203,"19.01.3856 , 19.1.3856",8/24/2023 12:49:56 PM,Verbindung ok
SZC,1838,1838_SZC_Warzymice_2_E64L_IS600e,2016,10342055,197.82.218.201,"19.01.3856 , 19.1.3856",8/24/2023 12:49:57 PM,Verbindung ok
LUB,1176,1176_LUB_Kielce_4_E3L_WTouch,2021,10439300,197.67.170.201:8323/https://wiesheu-bottom.local,"21.6.0-1062 , 21.3.1",8/24/2023 11:20:47 AM,Verbindung ok
POZ,2161,2161_POZ_Baranowo_3_E3L_WTouch,2023,10495145,197.91.154.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:01:04 AM,Verbindung ok
GDA,1403,1403_GDA_WLadysLawowo_6_E3L_WTouch,2021,10441138,197.72.98.202:8323/https://wiesheu-bottom.local,"20.4.0-653 , 19.2.17",8/24/2023 11:20:47 AM,Verbindung ok
WAR,1125,1125_WAR_Warszawa_1_E64S_IS600e,2019,10395904,197.66.170.200,"18.04.3839 , 18.4.3839",8/24/2023 12:12:56 PM,Verbindung ok
SZC,1895,1895_SZC_Koszalin_4_E64L_IS600e,2017,NonSerial_0103,197.83.90.203,,,Keine Verbindung
KAT,1035,1035_KAT_Jastrzebie Zdroj_2_E64L_IS600e,2017,10347271,197.64.178.201,"19.01.3856 , 19.1.3856",8/24/2023 12:49:59 PM,Verbindung ok
WAR,1453,1453_WAR_Warszawa_1_E3S_WTouch,2021,10441543,197.73.154.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.1.0",8/24/2023 9:01:05 AM,Verbindung ok
GDA,1972,1972_GDA_Pelpin_3_E3S_WTouch,2021,10437321,197.88.146.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:01:05 AM,Verbindung ok
WAR,1452,1452_WAR_Warszawa_4_E64L_IS600e,2015,10310102,197.73.146.203,"18.04.3839 , 18.4.3839",8/24/2023 12:50:00 PM,Verbindung ok
WRO,1120,1120_WRO_WrocLaw_3_E3S_WTouch,2021,10443480,197.66.138.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
LUB,1886,1886_LUB_Zamos?_4_E64L_IS600e,2016,10343527,197.83.34.203,"18.04.3839 , 18.4.3839",8/24/2023 12:50:00 PM,Verbindung ok
GDA,1381,1381_GDA_Elblag_2_E3L_WTouch,2021,10442781,197.71.226.200:8323/https://wiesheu-bottom.local,"21.2.0-811 , 19.2.17",8/23/2023 10:40:13 AM,Verbindung ok
POZ,2161,2161_POZ_Baranowo_2_E3L_WTouch,2023,10495147,197.91.154.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:20:47 AM,Verbindung ok
KRA,1579,1579_KRA_Krakow_1_E3S_WTouch,2021,10442765,197.76.234.200:8323/https://wiesheu-top.local,"21.7.30-1076 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
LUB,2036,2036_LUB_Opole Lubelskie_2_E3L_WTouch,2020,10435963,197.88.138.200:8323/https://wiesheu-bottom.local,"21.2.0-811 , 21.1.0",8/24/2023 11:20:47 AM,Verbindung ok
KAT,1123,1123_KAT_Dabrowa Gornicza_4_E64L_IS600e,2017,10347504,197.66.154.203,"19.01.3856 , 19.1.3856",8/24/2023 12:50:25 PM,Verbindung ok
LUB,1507,1507_LUB_Hrubieszow_2_E64L_IS600e,2017,10347700,197.74.250.201,"18.04.3839 , 18.4.3839",8/24/2023 12:50:25 PM,Verbindung ok
KAT,1163,1163_KAT_Czeladz_4_E64L_IS600e,2016,10394556,197.67.114.203,"19.01.3856 , 19.1.3856",8/24/2023 12:50:25 PM,Verbindung ok
SZC,1720,1720_SZC_Szczecin_4_E64L_IS600e,2018,10371954,197.80.130.203,"19.01.3856 , 19.1.3856",8/24/2023 12:50:25 PM,Verbindung ok
WAR,2028,2028_WAR_Warszawa_2_E3L_WTouch,2020,10435199,197.88.114.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:20:47 AM,Verbindung ok
WAR,1058,1058_WAR_Pruszkow_1_E3S_WTouch,2021,10440134,197.65.58.200:8323/https://wiesheu-top.local,"21.2.0-811 , 21.1.0",,Keine Verbindung
SZC,1274,1274_SZC_swinoujscie_6_E3L_WTouch,2021,1040644,197.69.170.202:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:23:34 AM,Verbindung ok
WAR,1859,1859_WAR_Kozienice_1_E64S_IS600e,2018,10368035,197.83.170.200,"19.01.3856 , 19.1.3856",,Keine Verbindung
WRO,1553,1553_WRO_WrocLaw_2_E3L_WTouch,2021,10443908,197.76.50.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:23:34 AM,Verbindung ok
WAR,1331,1331_WAR_Radzyn Podlaski_1_E64S_IS600e,2018,10373746,197.70.210.200,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Verbindung ok
WRO,1909,1909_WRO_WrocLaw_2_E64L_IS600e,2018,10377758,197.84.26.201,"19.01.3856 , 19.1.3856",8/24/2023 12:50:25 PM,Verbindung ok
KAT,1585,1585_KAT_Katowice_1_E3S_WTouch,2021,10444047,197.77.26.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
GDA,1847,1847_GDA_Rotmanka_3_E64S_IS600e,2016,10341575,197.83.2.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Verbindung ok
KRA,1853,1853_KRA_Krakow_2_E64L_IS600e,2018,10370796,197.84.2.201,"19.01.3856 , 19.1.3856",8/24/2023 12:50:25 PM,Verbindung ok
KRA,1612,1612_KRA_Rzeszow_4_E64L_IS600e,2017,10330330,197.77.202.203,"18.04.3839 , 18.4.3839",,Keine Verbindung
WAR,2090,2090_WAR_Serock_1_E3S_WTouch,2022,10476665,197.90.178.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
STY,2125,2125_STY_Otrebusy_1_E3S_WTouch,2023,10495140,197.92.114.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
POZ,1780,1780_POZ_Poznan_4_E64L_IS600e,2017,10345061,197.81.242.203,"22.01.3879 , 22.1.3879",8/24/2023 12:50:25 PM,Verbindung ok
WRO,1832,1832_WRO_KLodzko_4_E64L_IS600e,2016,10344144,197.82.202.203,"19.01.3856 , 19.1.3856",8/24/2023 12:50:25 PM,Verbindung ok
WRO,1442,1442_WRO_OLawa_3_E64S_IS600e,2017,10362402,197.73.82.202,"19.01.3856 , 19.1.3856",8/24/2023 12:12:56 PM,Verbindung ok
KAT,1173,1173_KAT_Jaworzno_2_E3L_WTouch,2021,10442368,197.67.154.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:23:34 AM,Verbindung ok
GDA,1458,1458_GDA_Malbork_4_E3L_WTouch,2022,10418533,197.73.186.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:23:34 AM,Verbindung ok
POZ,1827,1827_POZ_Poznan_4_E64L_IS600e,2016,10340039,197.82.178.203,"22.01.3879 , 22.1.3879",8/24/2023 12:50:26 PM,Verbindung ok
KAT,1422,1422_KAT_Chorzow_4_E64L_IS600e,2019,10348011,197.72.210.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
LUB,1215,1215_LUB_CheLm _1_E64S_IS600e,2017,10347301,197.68.114.200,"19.01.3856 , 19.1.3856",,Keine Verbindung
KAT,1625,1625_KAT_Rybnik_1_E64S_IS600e,2019,10394921,197.78.26.200,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
KAT,1057,1057_KAT_Katowice_3_E3S_WTouch,2021,10452618,197.65.50.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
WRO,1186,1186_WRO_WrocLaw_2_E64L_IS600e,2017,10349765,197.67.234.201,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
KAT,2097,2097_KAT_Sucha Beskidzka_2_E3L_WTouch,2021,NonSerial_0131,197.90.138.200:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",,Keine Verbindung
WAR,1575,1575_WAR_Garwolin_1_E64S_IS600e,2017,10345076,197.76.202.200,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
WRO,1059,1059_WRO_Zielona Gora_4_E3L_WTouch,2021,10443347,197.65.66.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:23:34 AM,Verbindung ok
KAT,1531,1531_KAT_Gliwice_2_E64L_IS600e,2017,10348066,197.75.146.201,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
BYD,2101,2101_BYD_Koronowo_2_E3L_WTouch,2022,10477156,197.90.242.200:8323/https://wiesheu-bottom.local,"22.8.0-1572 , 22.3.1",8/24/2023 11:23:34 AM,Verbindung ok
LOD,1802,1802_LOD_Sienkiewicza 42_3_E64S_IS600e,2020,10417106,197.85.250.202,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
WAR,1874,1874_WAR_KobyLka_2_E64L_IS600e,2017,10363825,197.83.194.201,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
KRA,1985,1985_KRA_Krakow_4_E64L_IS600e,2020,10423392,197.86.122.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
KAT,1600,1600_KAT_Zabrze_2_E64L_IS600e,2019,10394825,197.77.130.201,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
LOD,2124,2124_LOD_Lodz_3_E3L_WTouch,2023,10493833,197.91.186.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
POZ,1021,1021_POZ_Poznan_3_E3S_WTouch,2021,10443483,197.64.90.201:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:04:05 AM,Verbindung ok
KRA,1605,1605_KRA_Zakopane_4_E64L_IS600e,2017,10349473,197.77.162.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
KAT,1872,1872_KAT_Olkusz_2_E64L_IS600e,2017,10363591,197.83.178.201,"18.04.3839 , 18.4.3839",8/24/2023 12:51:07 PM,Verbindung ok
WAR,1255,1255_WAR_Radom_1_E3S_WTouch,2021,10441204,197.69.50.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 19.2.17",8/24/2023 9:04:05 AM,Verbindung ok
KAT,1600,1600_KAT_Zabrze_4_E64L_IS600e,2019,10394826,197.77.130.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
KAT,1940,1940_KAT_MysLowice_1_E64S_IS600e,2020,10426044,197.87.114.200,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
WRO,1553,1553_WRO_WrocLaw_1_E3S_WTouch,2021,10443912,197.76.50.200:8323/https://wiesheu-top.local,"21.8.0-1146 , 21.3.1",8/24/2023 9:07:06 AM,Verbindung ok
LOD,1033,1033_LOD_Piotrkow Trybunalski_3_E64S_IS600e,2017,10281338,197.64.170.202,"18.04.3839 , 18.4.3839",8/24/2023 12:13:47 PM,Verbindung ok
LUB,2026,2026_LUB_Opatow_4_E3L_WTouch,2020,10432462,197.88.90.201:8323/https://wiesheu-bottom.local,"21.2.0-811 , 21.1.0",8/24/2023 11:23:34 AM,Verbindung ok
WRO,1032,1032_WRO_Zagan_4_E64L_IS600e,2018,10391648,197.64.162.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:07 PM,Verbindung ok
LOD,1041,1041_LOD_Lodz_4_E3L_WTouch,2021,10439979,197.64.226.201:8323/https://wiesheu-bottom.local,"21.2.0-811 , 19.2.17",8/24/2023 11:23:34 AM,Verbindung ok
LOD,1969,1969_LOD_Lodz (Galeria)_6_E64L_IS600e,2019,NonSerial_0085,197.85.98.205,,,Keine Verbindung
GDA,1706,1706_GDA_Rumia_4_E3L_WTouch,2021,10442406,197.80.42.201:8323/https://wiesheu-bottom.local,"20.4.0-653 , 19.2.17",8/24/2023 11:23:34 AM,Verbindung ok
LOD,1903,1903_LOD_Lodz_4_E3S_WTouch,2023,10474427,197.90.170.201:8323/https://wiesheu-bottom.local,"21.8.0-1146 , 21.3.1",8/24/2023 11:26:20 AM,Verbindung ok
WRO,1650,1650_WRO_WrocLaw_1_E64S_IS600e,2018,10372151,197.78.186.200,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
KAT,1163,1163_KAT_Czeladz_1_E64S_IS600e,2019,10330642,197.67.114.200,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
BYD,2051,2051_BYD_Torun_4_E64L_IS600e,2020,10424865,197.86.218.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:51 PM,Verbindung ok
BYD,1574,1574_BYD_Chojnice_4_E64L_IS600e,2018,10372181,197.76.194.203,"19.01.3856 , 19.1.3856",8/24/2023 12:51:51 PM,Verbindung ok
KAT,1297,1297_KAT_Chrzanow_1_E64S_IS600e,2018,10371108,197.70.10.200,"19.01.3856 , 0.0.0",8/24/2023 12:13:47 PM,Verbindung ok
LUB,1878,1878_LUB_Kielce_3_E64S_IS600e,2018,10372005,197.83.250.202,"19.01.3856 , 19.1.3856",8/24/2023 12:13:47 PM,Verbindung ok
